Source,Target
10153,1261358
10153,6081131
10153,5008054
10153,14106645
10153,4156411
10153,13436855
10153,4189
10153,5100621
10153,13356744
10153,4971466
10153,13763560
10153,14048563
10153,14256274
10153,13886181
10153,4149763
10153,4902185
10153,4572800
10153,5950553
10153,14246561
10153,4159809
10153,14063360
10153,14261732
10153,13637255
10153,13789851
10153,5927703
10153,4736461
10153,791320
10153,5320812
10153,4165805
10153,13863555
10153,13789850
10153,4903952
10153,4589809
10153,5823483
10153,14151547
10153,4595181
10157,4509193
10157,4415099
10157,238833
10157,5934479
10157,13598541
10157,5580800
10157,5361007
10157,4856537
10157,5460740
10157,16994102
10157,4796818
10157,4768298
10157,4836731
10157,4831069
10165,4427217
10165,240659
10165,4439868
10165,14022189
10165,14331402
10165,4813001
10165,5053813
10165,13733024
10165,4747543
10165,4964356
10165,5417220
10165,5788125
10165,4572797
10165,13864920
10165,4490663
10165,5085238
10165,4762057
10165,238826
10165,22454958
10165,22454895
10176,4893764
10176,4857261
10176,4295159
10176,1101965
10176,4291959
10176,4291960
10176,4312202
10176,4596981
10176,5686604
10176,4186384
10176,4342558
10176,13522710
10176,4291961
10176,5460902
10177,13600869
10177,239904
10177,5636863
10178,5823944
10178,4404917
10178,4398229
10178,4309450
10178,4694365
10178,4399403
10178,5085454
10178,5118119
10178,4694366
10178,5644060
10178,4352451
10178,4147089
10178,241158
10178,4390101
10178,4153895
10179,5641636
10179,5315827
10179,492
10179,5514162
10179,5243925
10179,4772409
10179,4824995
10179,6025123
10179,4541078
10179,5641635
10179,237282
10179,5328391
10179,4414038
10179,14131825
10180,5419700
10180,5924777
10180,4533582
10180,5499372
10180,4162981
10180,5363519
10180,5456880
10180,5002480
10180,14131855
10219,4202728
10219,4153008
10219,5639914
10219,4148687
10219,4150733
10219,5154445
10219,5422853
10219,4962257
10219,4198582
10219,14207774
10219,4855829
10219,5413732
10219,5041324
10219,5656708
10219,14333559
10219,6026259
10219,5573865
10219,5770050
10219,6057999
10219,4729926
10219,14192572
10219,5944248
10219,5572442
10219,14264253
10219,4231849
10219,5908696
10219,5500688
10219,4635820
10219,13984681
10219,4144102
10219,5677334
10219,5163080
10219,4813341
10219,5034859
10219,4196677
10219,4832718
10219,12119928
10219,4693495
10219,4353261
10219,4574487
10219,5578575
10219,4821444
10219,6006020
10219,4710368
10219,4847531
10220,4128721
10220,6019914
10220,6036
10220,14282938
10220,5262999
10220,4944188
10220,4980931
10220,4622106
10220,5096510
10220,4931488
10220,4139704
10220,14907713
10220,4842968
10221,4380905
10221,5945816
10221,5521058
10221,13440011
10221,5781146
10221,14163149
10221,5773932
10221,5018285
10258,14480727
10258,4147525
10258,4280986
10258,4239017
10258,4256064
10258,4392718
10258,4276425
10259,1089716
10259,977126
10259,1270144
10259,13332137
10259,14121956
10259,14158464
10259,4134772
10259,4179068
10259,4209579
10259,4506695
10259,4526823
10259,4558961
10259,4610110
10259,4747580
10259,4770982
10259,4855547
10259,5013909
10259,5293411
10259,5535589
10259,823927
10259,1270143
10269,13309336
10269,13513684
10269,13776896
10269,4380152
10269,5323095
10269,4554679
10269,4714941
10269,4866731
10269,4947217
10269,4554432
10273,13108852
10273,6082156
10273,13438868
10273,14153291
10273,14907713
10273,4295540
10273,4383635
10273,4392397
10273,4475658
10273,4627454
10273,4792941
10273,4826466
10273,5597305
10273,5688927
10273,5691754
10273,6035535
10273,6070754
10273,13363820
10274,13973329
10274,806581
10274,14907713
10274,166981
10274,16747310
10274,238947
10274,4120569
10274,4142033
10274,4199894
10274,4284499
10274,4354620
10274,4404762
10274,467
10274,4828309
10274,4928605
10274,4929654
10274,4986759
10274,5022170
10274,5398264
10274,5476891
10274,5476893
10274,5563868
10274,5772577
10274,5806584
10274,5937247
10274,6049934
10274,6058112
10274,14155091
10276,4115981
10276,4756898
10276,14086089
10276,14469376
10276,13767412
10276,4705426
10276,1147980
10276,11945869
10276,4756897
10276,14240539
10276,4357018
10276,14491328
10276,5806584
10276,13931324
10276,942374
10276,241755
10276,5776281
10276,5416895
10275,4912518
10275,6021093
10275,4932889
10275,4995907
10275,5321483
10275,5336023
10275,1034
10275,1090571
10275,13278318
10275,13710926
10275,13904003
10275,14110716
10275,14907713
10275,238935
10275,240804
10275,4145798
10275,4146916
10275,4149344
10275,4152809
10275,4153588
10275,4331387
10275,4399578
10275,4401699
10275,4531004
10275,4565085
10275,4568766
10275,4583201
10275,4590474
10275,4602344
10275,4602345
10275,4860756
10275,4867671
10275,4888774
10275,4906326
10275,5338877
10275,4921405
10277,14290352
10277,13988872
10277,234419
10277,237879
10277,1090581
10277,1104577
10277,4209774
10277,4391801
10277,4397000
10277,4397639
10277,4400416
10277,4552456
10277,4575960
10277,4583234
10277,4584811
10277,4633908
10277,4898842
10277,4926681
10277,4927142
10277,4945202
10277,4961186
10277,4979697
10277,13183905
10277,13764647
10277,13934873
10277,16559119
10278,1024
10278,16659522
10278,239712
10278,1101806
10278,4125585
10278,4146649
10278,4153588
10278,4156359
10278,4206744
10278,4288128
10278,4400642
10278,4606417
10278,4643700
10278,4921405
10278,4995907
10278,5650085
10278,13135413
10278,14955494
10278,16592251
10278,8430
10279,185198
10279,4199518
10279,4199519
10279,4360220
10279,4628178
10279,16659143
10279,4963789
10279,4998365
10279,13671378
10279,13936146
10279,4629415
10280,1101892
10280,125757
10280,13826559
10280,14155091
10280,4265723
10280,4298222
10280,5438300
10280,4326772
10280,4864145
10280,4886432
10280,4996350
10280,4996351
10280,5338879
10280,4319724
10281,1103769
10281,6025412
10281,14298830
10281,14402956
10281,4043
10281,4144960
10281,4145197
10281,4152809
10281,4399578
10281,4632607
10281,4873173
10281,4984523
10281,4990298
10281,4995907
10281,5242120
10281,5256410
10281,5420057
10281,1207743
10308,1123325
10308,6059351
10308,14294058
10308,14907713
10308,165361
10308,168471
10308,174441
10308,177459
10308,4155226
10308,4260804
10308,4322258
10308,4327462
10308,4348212
10308,4369270
10308,4391088
10308,4620378
10308,4692840
10308,4698852
10308,5025103
10308,5220960
10308,5561465
10308,5650139
10308,6035648
10308,1211449
10309,1078823
10309,14192894
10309,235022
10309,5133521
10309,4576022
10309,5133120
10309,4346238
10317,1092861
10317,13986950
10317,5785962
10317,4336817
10317,5405711
10317,14331707
10318,4567316
10318,4701559
10318,1115291
10318,1177537
10318,125230
10318,5558297
10318,4811789
10318,4688477
10318,1109415
10318,4396596
10318,4150436
10318,4853318
10318,1113561
10318,5777855
10318,5798990
10318,1113783
10318,5554394
10318,4800810
10318,4416500
10318,19313162
10318,6071900
10318,4425170
10318,4818360
10318,4399365
10318,4808929
10318,4846237
10318,5539850
10318,4722850
10318,4728307
10318,1113560
10318,1080525
10318,5478104
10318,4770418
10318,4811401
10318,4822560
10318,5690839
10318,123218
10318,4716373
10318,4828290
10318,1177538
10318,4144344
10318,5554393
10318,4770419
10318,235688
10318,240949
10318,4688480
10318,1173422
10318,1113552
10318,5108500
10318,4396172
10318,1113562
10318,4740613
10318,4809181
10318,4829496
10318,5026480
10318,4692193
10318,5647756
10318,5530413
10318,4639465
10318,5007754
10318,1109207
10318,4555290
10318,4688478
10318,4149131
10318,4649207
10318,803292
10318,1117913
10318,1054130
10318,805265
10318,4129472
10318,4139754
10318,5073947
10318,4402310
10318,1120577
10318,4707235
10318,4800557
10318,6041534
10318,4983422
10318,1113280
10332,1054059
10332,1198882
10332,4338221
10332,14344190
10332,5817378
10332,13357627
10332,13832171
10332,4552257
10333,5359607
10333,5316741
10333,5640231
10333,5773305
10333,5864893
10333,4112635
10333,4113479
10333,4191492
10333,4354127
10333,4580679
10333,4975150
10333,4994336
10333,5002646
10333,5136579
10333,5432063
10350,4984801
10350,4906119
10350,5967794
10350,5013152
10350,4400778
10350,4403305
10350,5918062
10350,4353338
10350,4847308
10350,5157765
10350,4348519
10350,5456175
10350,5705176
10350,239169
10350,4341651
10350,5527544
10350,1145194
10350,13685365
10350,4576427
10350,5328389
10350,4398047
10350,2976
10350,5651284
10350,5632842
10350,4856104
10350,14060771
10350,4293384
10350,5964107
10350,5822017
10350,4339577
10350,4679741
10350,4356724
10350,4405559
10350,4679683
10350,5289865
10350,4187346
10350,4359026
10350,4527668
10350,4347847
10350,5477307
10350,17788276
10350,13979659
10350,17784215
10350,13880420
10350,5724916
10350,4294630
10432,164531
10432,943088
10432,1081139
10432,1142273
10432,1174946
10432,1237869
10432,1237870
10432,13372366
10432,4316946
10432,4322252
10432,4353318
10432,4537943
10432,4541078
10432,4541340
10432,4541779
10432,4543328
10432,4543940
10432,4736777
10432,5046143
10432,5112659
10432,5316014
10432,5497814
10432,5568785
10432,5648829
10432,5824649
10432,806678
10432,806679
10432,4316945
10433,11344559
10433,803675
10433,13705146
10433,13726115
10433,13784943
10433,13879653
10433,14166157
10433,14209264
10433,14286762
10433,14302910
10433,4216634
10433,4472485
10433,4473176
10433,4630274
10433,4703223
10433,4714410
10433,4723992
10433,4726511
10433,4747233
10433,4760659
10433,4775515
10433,5049078
10433,5075156
10433,5111249
10433,5229597
10433,5229598
10433,5239390
10433,5485689
10433,5666778
10433,5722087
10433,5767333
10433,1238986
10434,4483130
10434,810208
10434,1124133
10434,1142201
10434,13230020
10434,13264156
10434,13585837
10434,13821779
10434,4283644
10434,4375697
10434,4475693
10434,4482027
10434,4872465
10434,5037074
10434,5104038
10434,5104803
10434,5185326
10434,5499797
10434,5649820
10434,4743650
10435,165286
10435,16992305
10435,50439
10435,165285
10435,238033
10435,238034
10435,238237
10435,820854
10435,820855
10435,1151868
10435,1182514
10435,1182515
10435,4118937
10435,4145281
10435,4152979
10435,4296699
10435,4301843
10435,4318717
10435,4323307
10435,4353293
10435,4358351
10435,4358352
10435,4385586
10435,4545024
10435,5133953
10435,5499746
10435,5545202
10435,5653884
10435,5764407
10435,5807876
10435,5821861
10435,5827910
10435,5921835
10435,6040160
10435,6065887
10435,13175199
10435,13278890
10435,13368106
10435,14082124
10435,235124
10436,1126594
10436,13222350
10436,13494676
10436,13716862
10436,14832765
10436,5937408
10436,5476752
10436,5477748
10436,5555775
10436,5773550
10436,5037069
10437,6072577
10437,6060269
10437,1234497
10437,4827466
10437,5101356
10437,13869657
10437,4150762
10437,5151303
10437,4390658
10437,1094802
10437,4877600
10437,6041866
10437,4395455
10437,9951
10437,5054586
10437,14056893
10437,4147427
10437,4390958
10437,13539775
10437,18882199
10437,5914852
10437,4392113
10437,4394650
10437,4396952
10437,4134125
10437,22454894
10437,4400577
10437,4198771
10437,4152167
10437,4147197
10437,4395456
10437,13588535
10437,14320847
10437,4405104
10437,5055692
10437,4395464
10437,4823626
10437,1233216
10437,1079685
10437,48130
10437,5035982
10437,4393346
10437,4154851
10437,1092407
10437,786353
10437,4153572
10437,4168693
10437,4380598
10437,4723256
10437,13034678
10437,4147428
10437,1234486
10437,1125623
10437,5922887
10437,4149697
10437,13772426
10437,5410893
10437,13818054
10437,4401564
10437,1094803
10437,14279190
10437,4425917
10437,49736
10437,4400184
10437,1094804
10437,4151693
10437,4151694
10437,4384337
10437,4894830
10437,5922881
10438,4558713
10438,5030676
10438,4479569
10438,4382734
10438,5553604
10438,4162540
10438,5922886
10438,4144064
10438,1119770
10438,4555618
10438,4870075
10438,234266
10438,4595181
10438,4395792
10438,5678218
10438,5851960
10438,5640884
10438,4148071
10438,4994210
10438,20722210
10438,4115260
10438,14257401
10438,4139587
10438,4390958
10438,4397627
10438,5694241
10438,14015086
10438,5053145
10438,5021493
10438,4162493
10438,4184991
10438,4159991
10438,5149097
10438,5823547
10438,4947169
10438,14105035
10438,5327848
10438,4881690
10438,4151695
10438,4395467
10438,4134125
10438,4115739
10438,4870102
10438,5378104
10438,5683420
10438,5640885
10438,5334233
10438,791319
10438,5084985
10438,4392984
10438,4964853
10438,4197873
10438,4897812
10438,4162494
10438,4139656
10438,4564997
10438,22454894
10438,4181181
10438,4441241
10438,5572304
10438,4404482
10438,5212354
10438,4152167
10438,4120003
10438,4161643
10438,4392983
10438,4398906
10438,4147197
10438,4105752
10438,4401692
10438,4757519
10438,6078312
10438,5662192
10438,4143987
10438,5101356
10438,4432863
10438,5501006
10438,4152285
10438,4397985
10438,4392230
10438,4642464
10438,4958813
10438,4402011
10438,4399785
10438,14120833
10438,786352
10438,5440518
10438,4391702
10438,4560824
10438,14152904
10438,4907811
10438,4841226
10438,4818413
10438,4595214
10438,6023533
10438,4140992
10438,5634742
10438,4392231
10438,4974645
10438,5662549
10438,4577593
10438,6026199
10438,4566216
10438,4566122
10438,22454915
10438,4401785
10438,5453387
10438,4124526
10438,4429365
10438,6079199
10438,4394369
10438,47660
10438,4155284
10438,4563156
10438,4154835
10438,4153572
10438,4422339
10438,4168693
10438,10437
10438,4400460
10438,4171838
10438,22454914
10438,14106120
10438,5029110
10438,4559538
10438,4393977
10438,4177137
10438,1099359
10438,5774331
10438,5666621
10438,4604977
10438,1117420
10438,5764964
10438,4108099
10438,4111577
10438,4441828
10438,4177208
10438,4175744
10438,4403883
10438,4149613
10438,4394800
10438,13790231
10438,4558037
10438,240481
10438,5031751
10438,14172036
10438,4159809
10438,4884575
10438,4103419
10438,4581427
10438,4154771
10438,4871610
10438,4581426
10438,4152150
10438,4159476
10438,4122248
10438,5420625
10438,5419807
10438,5649444
10438,4394421
10438,4400632
10438,4894995
10438,4552716
10438,4390114
10438,4151694
10438,4708639
10438,4112366
10438,4148537
10438,4781521
10438,4401051
10438,5160448
10438,4145234
10438,6068465
10444,4220730
10444,4293829
10444,5015616
10444,4345360
10444,4290343
10444,4625141
10444,1191695
10444,5030638
10444,1195351
10444,4859411
10444,14314348
10444,14212282
10444,5689845
10444,4905514
10444,4253653
10444,5432244
10444,5432243
10444,5416899
10444,6078126
10444,805602
10444,4139977
10444,4340281
10444,4512941
10444,5875201
10444,234017
10444,4356390
10444,5798119
10444,4521052
10444,4736818
10451,13861902
10451,773933
10451,14463751
10451,15398090
10451,4285470
10451,4327330
10451,4330114
10451,4335086
10451,4336040
10451,4368968
10451,4866523
10451,4886429
10451,4917367
10451,4923076
10451,4937662
10451,4973620
10451,5096088
10451,5219829
10451,5323016
10451,5482639
10451,5684009
10451,5806584
10451,5846986
10451,14006693
10452,168684
10452,169064
10452,169065
10452,173877
10452,4108182
10452,5432063
10452,4326772
10452,4332816
10452,4360936
10452,4372784
10452,4318982
10460,4688372
10460,1129750
10460,19365174
10460,24538949
10460,4694299
10460,4114064
10460,4544075
10460,14467629
10460,4908392
10460,4123836
10466,4151189
10466,5821389
10467,4150710
10467,55937
10467,234769
10467,53565
10467,236798
10467,1138063
10467,4401751
10467,168089
10467,4205
10467,54742
10467,1106187
10467,616
10467,240476
10467,78150
10467,979074
10467,4139829
10467,54585
10492,1104490
10492,13642832
10492,14247708
10492,5931823
10549,13583186
10549,1143408
10549,5235781
10549,5463659
10549,238359
10549,241861
10549,5239192
10549,12985930
10549,24174193
10549,5066335
10549,4233266
10549,4673220
10549,5762779
10549,5849495
10549,5066332
10549,4575321
10549,5482266
10549,14015953
10549,5917846
10549,4541078
10549,13461279
10549,1171426
10549,4262274
10549,2014
10549,238230
10549,13254711
10549,4547507
10549,14042829
10564,4384337
10564,4279720
10564,4632566
10564,4635440
10564,804952
10564,1079686
10564,1125623
10564,1131549
10564,1152938
10564,13914751
10564,4144510
10564,4152864
10564,4155316
10564,4207575
10564,4414765
10565,13757080
10565,14080486
10565,14909507
10565,4897543
10565,4147551
10565,4289176
10565,2621
10570,241121
10570,13751359
10570,4151465
10570,4314985
10570,4318781
10570,4320068
10570,4334491
10570,4336039
10570,4343961
10570,4347048
10570,4352651
10570,4353178
10570,4353550
10570,4363015
10570,4371864
10570,4375781
10570,4403307
10570,4583
10570,4617579
10570,5256232
10570,5271171
10570,165223
10570,165672
10570,167274
10570,168570
10570,177461
10570,234274
10570,236558
10570,238972
10570,5547476
10570,1059161
10570,4145804
10571,16591474
10571,5283948
10571,173333
10571,178364
10571,235992
10571,241415
10571,945074
10571,1103981
10571,1122323
10571,1137716
10571,1148234
10571,1161000
10571,1247554
10571,1247573
10571,1259985
10571,4274720
10571,4339819
10571,4346892
10571,4354130
10571,4367116
10571,4577759
10571,4622201
10571,4672041
10571,4741573
10571,4765102
10571,4882248
10571,124402
10572,14000137
10572,14907713
10572,239785
10572,4144574
10572,5282850
10572,4152234
10572,4401209
10572,4401998
10572,4148741
10573,4370104
10573,942430
10573,4372620
10573,4707310
10573,4728682
10573,4731191
10573,1250402
10573,1275921
10573,13840116
10573,169243
10573,169248
10573,169250
10573,176657
10573,179095
10573,4122527
10573,4125267
10573,4856287
10573,4943675
10573,51021
10573,53841
10573,5461382
10573,4372547
10574,1170350
10574,13741880
10574,5410936
10574,1759
10574,5250162
10574,14349720
10576,1215422
10576,4403497
10576,4098431
10576,13420330
10724,1054503
10724,1202359
10724,14907713
10724,240271
10724,4122341
10724,4186052
10724,808963
10724,4785164
10724,5057290
10724,5135907
10724,5581981
10724,5650361
10724,5793973
10724,4364658
10825,4929228
10825,5334133
10825,4248189
10825,4544802
10825,4555709
10825,4584614
10825,4707586
10825,4762476
10825,4853920
10825,4147153
10825,4214119
10825,20896392
10825,13547409
10825,5550843
10825,5434111
10825,5079573
10828,14368491
10828,14462711
10828,14791338
10828,16747992
10828,234993
10828,13750073
10828,4840424
10828,4867310
10828,5091812
10828,1089613
10828,4600535
10829,15825423
10829,234415
10829,4196445
10829,4196741
10829,4209522
10829,4581231
10829,817661
10829,4790572
10829,4790604
10829,4793881
10829,5143708
10829,806257
10829,810469
10829,4670427
10830,13719600
10830,13903208
10830,13909138
10830,14024912
10830,4799591
10830,14131366
10830,14325289
10830,14907713
10830,4597502
10830,14058960
10831,13513575
10831,13462959
10831,14345163
10831,14413322
10831,16561900
10831,28126
10831,4153141
10831,4212391
10831,4385544
10831,4392399
10831,4393335
10831,4956500
10831,4958491
10831,4965164
10831,4986263
10831,5003174
10831,6472
10831,674
10831,803507
10831,14150645
10832,14938350
10832,1086639
10832,13416182
10832,5912074
10832,5816012
10832,5053881
10832,5418942
10832,5099761
10833,13475355
10833,5358618
10833,13969720
10833,13093635
10833,4943783
10833,5353899
10833,5958191
10833,6076209
10833,5861530
10833,5561471
10833,16590444
10833,1058485
10833,462
10833,13584354
10833,5001086
10833,5473886
10833,6029168
10833,5541755
10833,4327194
10833,13183902
10833,4607147
10833,4817973
10833,13651228
10833,13032036
10833,14907713
10833,5291977
10834,1158851
10834,4152045
10834,4604642
10834,4317896
10834,14033370
10834,1083206
10834,4672572
10834,8001
10834,4330686
10835,234719
10835,14190108
10835,16561537
10835,14927572
10835,16350010
10835,14287203
10836,5976683
10836,14199023
10837,5538835
10837,1176611
10837,16747704
10837,14907713
10837,13267980
10838,14051821
10838,240499
10838,4198101
10838,813000
10838,4584048
10838,4627964
10838,5342715
10838,4211786
10839,4944803
10839,14106942
10839,16561017
10839,16349746
10839,14790062
10840,4975453
10840,4999412
10840,984831
10840,13242529
10840,13251989
10840,13513550
10840,4973139
10840,14080802
10840,14276088
10840,14367280
10840,14491520
10840,4966883
10840,13747776
10841,167662
10841,187115
10841,187116
10841,4331770
10841,4993582
10841,16349972
10842,167662
10842,16349972
10842,4336660
10843,234154
10843,1054727
10843,4117799
10843,4318955
10843,4325020
10843,4336660
10843,16349972
10843,4735488
10843,5574321
10843,13465796
10843,13611187
10843,13908779
10843,14004707
10843,4364463
10844,13922872
10844,4865469
10844,4261436
10857,1216169
10857,1254137
10857,13512592
10857,13539817
10857,13577424
10857,5951570
10857,14491561
10857,17859708
10857,4687025
10857,5684187
10857,5750089
10857,14491557
10869,5364024
10869,175905
10869,4323721
10869,1200736
10869,4815912
10869,14907713
10869,4847052
10875,4777488
10875,4422374
10875,4406631
10875,1163079
10875,4718769
10875,4149059
10876,5921096
10876,14033327
10876,14820299
10876,13883991
10876,5638919
10876,4550111
10876,5013616
10876,4695722
10876,14820298
10876,4695721
10876,20255785
10876,13295048
10876,14058246
10876,14904024
10876,5508264
10876,14135593
10876,5982036
10876,4215402
10877,6037570
10879,13342926
10879,5296539
10879,4170143
10879,4570035
10879,14329860
10879,14292748
10879,14869620
10879,13685217
10879,54239
10879,13163401
10879,13057838
10879,13654819
10879,19316517
10879,13654818
10879,13563388
10879,14850752
10879,13257658
10879,4097691
10879,14925025
10879,16560675
10883,738
10883,5480860
10883,5642385
10883,4412820
10883,5857919
10883,14873918
10883,4699574
10883,5461230
10883,5967288
10883,4743351
10883,4982774
10883,5705748
10883,4909317
10883,5972865
10883,6082467
10884,13767412
10884,5367413
10884,13992248
10884,16659290
10884,13511347
10884,5781734
10884,5862401
10884,4557513
10884,17248660
10884,17248227
10884,5685999
10884,13890599
10885,4403140
10885,5069806
10885,5257138
10885,4343486
10885,235734
10885,4628360
10885,5023679
10885,4461642
10885,1180885
10885,4398309
10885,4378723
10885,4641710
10885,4584115
10885,5535340
10885,4650614
10885,5078252
10885,1169117
10885,235367
10885,5127797
10885,1091656
10885,1147947
10885,4114109
10885,4126515
10885,4841570
10885,4822753
10885,14123673
10885,4374209
10885,4551487
10885,240097
10885,5285392
10885,4151893
10885,4304777
10885,4704864
10885,4687304
10885,4387094
10885,13475357
10885,5088409
10885,4108174
10885,5952514
10885,4424650
10885,13508397
10885,4383307
10885,4458802
10885,1090818
10885,4688888
10885,4167585
10885,4647079
10885,4151811
10885,5269235
10885,5047750
10885,4720802
10885,4721228
10886,1204646
10886,5701717
10886,14085400
10886,14280837
10886,14299639
10886,14337700
10886,16748065
10886,238594
10886,241022
10886,261
10886,4144060
10886,4147160
10886,4151306
10886,4154775
10886,4217415
10886,4378654
10886,4380350
10886,4384177
10886,4386925
10886,4396284
10886,4396800
10886,4399520
10886,4399846
10886,4401226
10886,4401227
10886,4401610
10886,4405201
10886,4449452
10886,4527808
10886,4579086
10886,4623864
10886,4684720
10886,4723779
10886,4936128
10886,5018279
10886,5021603
10886,5062896
10886,5253268
10886,5344115
10886,5538615
10886,5687716
10886,13801273
10887,13682109
10887,14021667
10887,4154944
10887,4594861
10887,5012259
10887,4150709
10887,6004
10887,14074151
10887,14253434
10887,4144403
10887,5728347
10888,13032082
10888,13221589
10888,4146121
10888,4149764
10888,4149765
10888,4346957
10888,240768
10888,4797362
10888,938469
10888,13575433
10888,14220713
10888,14907713
10888,4462556
10889,12981035
10889,5965053
10889,14907713
10889,170281
10889,4145351
10889,4336413
10889,4355578
10889,4401723
10889,4404800
10889,4422496
10889,4504346
10889,4691518
10889,4734223
10889,4737255
10889,4797992
10889,4857458
10889,4908090
10889,4923920
10889,5019871
10889,5463048
10889,5465997
10889,13319283
10890,10891
10890,5363364
10890,14832284
10890,14907713
10890,163685
10890,179678
10890,234425
10890,235292
10890,237912
10890,4150323
10890,4151898
10890,4153733
10890,4268120
10890,4268121
10890,4286175
10890,4311197
10890,4312210
10890,4333653
10890,4336039
10890,4337108
10890,4346700
10890,4367725
10890,4853542
10890,4982201
10890,5271171
10890,14292314
10891,10890
10891,234426
10891,14337569
10891,235292
10891,235886
10891,236641
10891,4153733
10891,4268120
10891,4320177
10891,4322369
10891,4324071
10891,4328442
10891,4336753
10891,4337108
10891,4367725
10891,4711814
10891,14907713
10891,179678
10891,234425
10891,123180
10892,13638266
10892,234749
10892,4351056
10892,4356619
10892,5389442
10892,4370913
10892,4623664
10892,5166254
10892,4370322
10893,4268878
10893,4452361
10893,5581324
10893,11947310
10893,5447428
10893,13426112
10893,5776240
10893,6048801
10893,11946948
10893,5500391
10893,4726296
10893,5099217
10893,5499232
10893,808219
10893,4265024
10893,985431
10893,4263618
10893,4429539
10894,1059141
10894,6068065
10894,1171688
10894,1236849
10894,13093635
10894,13249955
10894,13276348
10894,14006519
10894,14192661
10894,14907713
10894,4158310
10894,4198517
10894,4252223
10894,4332228
10894,4345092
10894,4517669
10894,4561015
10894,4672668
10894,4672669
10894,4796770
10894,4858710
10894,4982890
10894,5240026
10894,5344104
10894,5464526
10894,5528640
10894,5813341
10894,6029611
10894,1104368
10895,1057166
10895,5090039
10895,10891
10895,123180
10895,14907713
10895,165663
10895,165676
10895,166994
10895,167710
10895,235292
10895,235928
10895,4154325
10895,4197911
10895,4279911
10895,4307452
10895,4313706
10895,4319563
10895,4321663
10895,4346637
10895,4346700
10895,4353635
10895,4357643
10895,4711814
10895,10890
10939,5055692
10939,5777684
10939,5914852
10939,4150760
10939,5035982
10939,4394650
10939,4395908
10939,4405104
10939,4201751
10940,4552967
10940,4447860
10940,4597119
10940,4656607
10940,4850180
10940,4894367
10940,4929391
10940,4932744
10940,5081599
10940,5085231
10940,5110174
10940,5290549
10940,5411446
10940,5438756
10940,5438757
10940,5572516
10940,5572523
10940,5762037
10940,6059304
10940,4147213
10940,4150761
10940,4304935
10940,4384337
10940,4391735
10940,4396185
10940,4396186
10940,4397753
10940,4399467
10940,4401704
10940,4402115
10940,4404808
10940,4405777
10940,4583165
10941,4634096
10941,4762232
10941,4913785
10941,5048513
10941,5499716
10941,13109688
10941,4604053
10941,14395368
10941,14411082
10941,4318149
10941,4318150
10941,4325537
10941,13313539
10942,14411082
10942,4605326
10942,5048513
10942,4913785
10942,4762232
10943,4318241
10943,4605326
10943,4657467
10943,5652216
10943,4963163
10943,4992560
10943,4762232
10944,4585587
10944,4587517
10944,5818724
10944,5655817
10944,4712623
11015,14487627
11015,13242782
11015,13682109
11015,5773262
11015,5758875
11015,4144403
11015,4975664
11015,4195980
11016,239338
11018,125141
11018,16992448
11018,1148506
11018,1182544
11018,4219318
11018,4263075
11018,4265524
11018,4324506
11018,4395516
11018,4402486
11018,4414929
11018,4424093
11018,4549764
11018,4588122
11018,4604871
11018,4715620
11018,4760858
11018,4868096
11018,4887743
11018,5167502
11018,5422460
11018,5537123
11018,5652213
11018,5750117
11018,13822003
11018,14211680
11018,1133783
11020,4404413
11020,238705
11021,14035890
11021,4437722
11021,4391344
11022,13901297
11022,4151269
11022,5297133
11022,4691879
11022,4430329
11023,1143350
11023,14279179
11023,4155629
11023,6053599
11023,5571894
11023,5761914
11023,5158920
11024,1234503
11025,1261600
11026,14354100
11026,4577216
11026,4384599
11031,6244
11031,4438332
11056,5910952
11056,4649431
11056,5116681
11056,14463100
11056,5949922
11056,4710042
11056,5974537
11113,4156299
11113,4314539
11113,1255
11113,5136554
11113,5438626
11113,4292553
11114,13785321
11114,14907713
11114,4961785
11114,5954699
11115,238522
11115,6010
11115,16592004
11115,13672953
11115,5696895
11115,958
11115,4429723
11115,4723244
11115,4703798
11115,5418374
11115,4734374
11116,5862413
11116,1181275
11116,13994792
11116,13672957
11116,1158333
11116,14405350
11116,11946136
11116,5550799
11116,13890599
11117,4376168
11117,4530300
11117,1177314
11117,5904164
11117,934275
11117,6017346
11117,171422
11117,18882199
11117,19108278
11117,5963764
11117,3180
11117,1055427
11118,15437316
11118,4401751
11118,4152252
11118,4381779
11118,16993782
11118,13219273
11119,4593770
11119,5028458
11119,5573955
11119,238266
11119,5387818
11119,5556604
11120,4106394
11120,4403875
11120,4715630
11120,4381800
11120,236060
11120,5927392
11120,4380011
11121,4336236
11121,239298
11121,5814495
11121,172197
11121,4346951
11121,168449
11121,4150339
11121,4420821
11121,168447
11121,4350038
11121,14907713
11121,4321663
11121,4334491
11122,1212989
11122,5728049
11122,5780508
11154,13638898
11154,5720629
11154,13286455
11154,4971336
11154,19873496
11154,4774669
11177,4318345
11177,4362010
11177,5062047
11177,5124481
11177,4348086
11177,4617599
11177,5456610
11177,4106188
11177,4357922
11177,4157202
11177,4373558
11177,4147851
11177,4689906
11177,4150796
11177,4395444
11177,1159824
11177,4200596
11177,4157199
11177,14284935
11177,4726300
11177,4352110
11177,5499684
11177,4387094
11177,5797110
11177,14907713
11177,4328185
11177,241157
11177,4153658
11177,14187925
11178,5156367
11178,5299897
11178,5383844
