-0.03172724265684087 -0.06908088563555453
-0.018889007400425564 -0.009637482719255186
-0.01474723690724316 -0.015353493908682589
-0.018623413003578906 -0.007151327574871365
-0.021245948690355843 -0.021002888433370698
-0.02014706075882389 -0.008396464542099939
-0.016276198725867743 0.011740691133065147
-0.025752927694138523 -0.0813907679261779
-0.014666459432777569 0.012368243864856989
-0.020727854252990483 -0.010692670902368284
-0.01766259858644233 -0.00553996892217017
-0.014023653424552968 0.0015462886929070627
-0.01377135591366809 0.048178217176432406
0.009024265237935678 0.24654295214433788
-0.02177954132795725 -0.02116397924923775
-0.02033686733150741 -0.007849720366169259
-0.02743739000812042 -0.09336528583018984
-0.020192487329973936 -0.009735120553437322
-0.02418913762156055 -0.031813981646104314
-0.02984614388441661 -0.05040372132157304
-0.025279864026559858 -0.054090524121316326
-0.023201057529909298 -0.013893307063604326
-0.017181882875115698 -0.008720669476341545
-0.007159065887094519 0.037817561006451984
-0.0219482351107949 -0.012202342633858672
-0.01807275620190919 -0.008581405393090812
-0.026750175891247285 -0.04977900526279494
-0.02187044393835644 -0.006485273764282555
-0.019751759640960917 -0.01304782019997929
-0.034501228439301694 -0.08102201909384646
-0.012745535275734509 0.006287130051626221
-0.023037571862027803 -0.034078329191017
-0.017400629151283653 0.03321087201213364
-0.019558962789133553 -0.009545540507868657
-0.016973547588895986 -0.0025367725693756214
-0.019301432584600868 -0.013965490431491933
-0.026315562614328797 -0.030096350022704617
-0.02149215112027558 -0.019533530499162347
-0.01355162594934018 0.04400519417532461
-0.02688081683539188 -0.03435478973593388
-0.025051919327449802 -0.04472006904620692
-0.02024604353076962 -0.0649344889863872
-0.016036719801243878 -0.002911025755324475
-0.012981399538458798 0.0062158406396612634
-0.018002051311811276 0.013087285129408315
-0.010098654446318795 0.03194438826740962
-0.014117428792584593 0.014043019812098679
-0.015331569387889665 0.02539580920916155
-0.01276655787698809 -0.02141653871173292
-0.020515484248871646 -0.009931042073092212
-0.022921854077256915 -0.03832939361969132
-0.0174190400986793 -0.003424441795238119
-0.022669137568501724 -0.013358933732044989
